tick,sim_min,ev0_soc_pct,ev1_soc_pct,ev2_soc_pct,ev3_soc_pct,ev4_soc_pct,ev5_soc_pct,ev6_soc_pct,ev7_soc_pct,ev8_soc_pct,ev9_soc_pct,mean_soc_pct,total_power_kw,bus2_voltage_pu,trafo_loading_pct,line_loading_pct,cmd,bursts,cumulative_higher,cumulative_lower,grid_stress
1036,69.07,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1037,69.13,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1038,69.20,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1039,69.27,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1040,69.33,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1041,69.40,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1042,69.47,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1043,69.53,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1044,69.60,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1045,69.67,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1046,69.73,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1047,69.80,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1048,69.87,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1049,69.93,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1050,70.00,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1051,70.07,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1052,70.13,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1053,70.20,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1054,70.27,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1055,70.33,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1056,70.40,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1057,70.47,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1058,70.53,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1059,70.60,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1060,70.67,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1061,70.73,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1062,70.80,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1063,70.87,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1064,70.93,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1065,71.00,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1066,71.07,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1067,71.13,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1068,71.20,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1069,71.27,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1070,71.33,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1071,71.40,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1072,71.47,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1073,71.53,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1074,71.60,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1075,71.67,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1076,71.73,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1077,71.80,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1078,71.87,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1079,71.93,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1080,72.00,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1081,72.07,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1082,72.13,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1083,72.20,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1084,72.27,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1085,72.33,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1086,72.40,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1087,72.47,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1088,72.53,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1089,72.60,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1090,72.67,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1091,72.73,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1092,72.80,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1093,72.87,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1094,72.93,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1095,73.00,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1096,73.07,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1097,73.13,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1098,73.20,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1099,73.27,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1100,73.33,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1101,73.40,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1102,73.47,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1103,73.53,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1104,73.60,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1105,73.67,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1106,73.73,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1107,73.80,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1108,73.87,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1109,73.93,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1110,74.00,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1111,74.07,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1112,74.13,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1113,74.20,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1114,74.27,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1115,74.33,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1116,74.40,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1117,74.47,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1118,74.53,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1119,74.60,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1120,74.67,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1121,74.73,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1122,74.80,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1123,74.87,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1124,74.93,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1125,75.00,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1126,75.07,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1127,75.13,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1128,75.20,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1129,75.27,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1130,75.33,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1131,75.40,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1132,75.47,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1133,75.53,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1134,75.60,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1135,75.67,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1136,75.73,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1137,75.80,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1138,75.87,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1139,75.93,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1140,76.00,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1141,76.07,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1142,76.13,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1143,76.20,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1144,76.27,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1145,76.33,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1146,76.40,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1147,76.47,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1148,76.53,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1149,76.60,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1150,76.67,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1151,76.73,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1152,76.80,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1153,76.87,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1154,76.93,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1155,77.00,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1156,77.07,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1157,77.13,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1158,77.20,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1159,77.27,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1160,77.33,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1161,77.40,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1162,77.47,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1163,77.53,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1164,77.60,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1165,77.67,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1166,77.73,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1167,77.80,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1168,77.87,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1169,77.93,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1170,78.00,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1171,78.07,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1172,78.13,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1173,78.20,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1174,78.27,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1175,78.33,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1176,78.40,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1177,78.47,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1178,78.53,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1179,78.60,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1180,78.67,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1181,78.73,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1182,78.80,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1183,78.87,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1184,78.93,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1185,79.00,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1186,79.07,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1187,79.13,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1188,79.20,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1189,79.27,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1190,79.33,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1191,79.40,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1192,79.47,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1193,79.53,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1194,79.60,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1195,79.67,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1196,79.73,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1197,79.80,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1198,79.87,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1199,79.93,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1200,80.00,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1201,80.07,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1202,80.13,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1203,80.20,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1204,80.27,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
1205,80.33,40.41,44.85,49.30,53.74,58.19,62.63,67.07,71.52,75.96,80.41,60.41,0.000,0.9750,13.07,21.07,HOLD,0,35,1,0
